店铺具体地址,店铺具体坐标.纬度,店铺具体坐标.经度,店铺名称,店铺所在地区,店铺所在城市,店铺所在省份,店铺类别
东湖高新技术开发区民院路124号,30.503120552908165,114.39236551745573,纽宾凯鲁广国际酒店,洪山区,武汉市,湖北省,住宿服务;宾馆酒店;五星级宾馆
珞喻路光谷中心花园B2栋2301室,30.510658467411215,114.391525656455,暖居青年旅舍(光谷广场店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞喻路726号(珞雄路地铁站E口步行230米),30.509450221887107,114.39674357586816,青年时尚公寓(光谷步行街店),洪山区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
珞喻路881号,30.510616757942838,114.39042844606442,武汉碧水商务客房,洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
鲁磨路省五建西区小区4栋5单元1层(光谷国际广场),30.510840165679642,114.39273394307108,武汉梅苑公寓,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞瑜路光谷中心花园B2号楼804,30.510766392349343,114.39171268926002,顺客太空舱青年旅舍,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞瑜路889号光谷中心花园B2栋1503室,30.51092832002495,114.39181769956446,武汉洪山驿旅阳光青年旅舍,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
关山街道光谷中心花园B2栋1单元3301房,30.51085940034062,114.39155164467381,武汉光谷友情客栈,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞喻路889号光谷中旬花园小区B栋801室,30.510858400416044,114.39155264498379,拾光客栈,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞喻路889号光谷中心花园A1栋403室,30.510976478707246,114.3910745337162,辰星青年旅舍(武汉光谷广场地铁站店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路紫菘教室公寓D幢1-3单元1层,30.512495352905024,114.39520263622778,立客友青年旅舍(武汉光谷国际广场华中科技大学店),洪山区,武汉市,湖北省,住宿服务;旅馆招待所;青年旅舍
加阳路加州阳光小区2栋201(近光谷步行街、珞雄路地铁站),30.50730093140274,114.39849667227264,城市之家(光谷步行街店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
鲁磨路紫菘教师小区华科西小门旁边的A栋三单元,30.512239502634277,114.3943963523632,武汉华科紫菘教师公寓,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路公交总站旁昌盛大药房四楼,30.512757411444884,114.39382911070207,武汉福鑫源宾馆(光谷步行街店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
世界城光谷步行街加州阳光小区5栋307室,30.50767784794338,114.3988638489983,武汉一年级青年旅舍,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路108号联峰时代广场F5层,30.51289728014542,114.39460537125636,精途酒店(武汉光谷广场步行街地铁站店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞喻路与紫珞路交叉口南160米,30.510212680807903,114.3879892101971,中瑞路行酒店(武汉光谷广场地铁站店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
光谷步行街加州阳光5栋1单元1207室,30.50727998314406,114.39902998076468,武汉66号公路青年旅舍,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
利嘉西路与加州阳光花艺街交叉口南60米,30.507236950932242,114.3985006801084,翊境家城市合集民宿(世界城光谷步行街分店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路紫崧教师公寓附6号(联峰广场旁),30.512528367472793,114.39488650950413,怡园宾馆(武汉东湖磨山樱花店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
世界城广场南1门旁,30.50828588764732,114.40060287987967,武汉谷雨酒店,洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
珞喻路726号世界城广场F1层,30.50833686003996,114.40052882619959,如家酒店(武汉光谷步行街珞雄路地铁站店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
关东街道加州阳光5栋101,30.50711102593072,114.39894594625014,武汉遇见主题公寓,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
加州阳光2栋909(珞雄路地铁站出入口步行400米),30.50729297387226,114.39897394674597,青春年华主题酒店(世界城光谷步行街店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路紫松教师小区D栋4单元7楼,30.512714361043095,114.3943622986615,武汉房多多酒店公寓,洪山区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
光谷步行街世界城广场新尚都公寓2号楼23楼2316室,30.508358861306714,114.40057685617988,简爱主题酒店(武汉光谷步行街珞雄路地铁站店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
光谷步行街世界城广场新尚都公寓1楼门店(天富超市旁),30.50829390282952,114.40070694883046,简洛澜山酒店(光谷步行街华中科技大学店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
雄楚大道981号,30.500854911831272,114.39444736471219,汉庭酒店(武汉光谷步行街店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
鲁磨路207号盈龙科技创业大厦1楼,30.513372238381105,114.39371401906135,轻住·雅瑞琪宾馆(光谷广场地铁站店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
鲁磨路国光大厦B座9层,30.514145954193957,114.39407807372733,光大宾馆(武汉光谷广场地铁站地质大学店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所
鲁磨路118号国光大厦B座九楼,30.514151961349032,114.39400404782535,城市快捷影院酒店(武汉光谷广场华科店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
光谷步行街世界城广场新尚都2栋1楼,30.508340911680044,114.40083903390862,简洛星选酒店(武汉世界城光谷步行街店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路国光大厦B座四楼,30.514276901899585,114.39418009770382,凯利精品酒店(武汉光谷广场店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
珞喻路766号世界城广场F1层,30.508356895592986,114.40077498916389,武汉戴森凯恩酒店(光谷步行街店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
珞雄路康桥小区5栋1单元101房,30.50377006604578,114.39935448055024,年少时青年旅舍,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
西班牙风情街康桥小区2栋2单元,30.50454589169032,114.3998186987857,武汉旅行纪青年旅舍,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路118号国光大厦B座7层,30.514291895098058,114.39419910304716,艺选酒店(武汉光谷广场地铁站店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路243号国光大厦A座1层,30.514552808996623,114.3942500981983,麗枫酒店(武汉光谷广场店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
鲁磨路国光大厦A座11楼,30.514539834442072,114.39406603518303,T8假日酒店(武汉鲁磨路店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
雄楚大道981号立信大厦(民族大道与雄楚大道交汇处),30.500652853790406,114.39627812793674,全季酒店(武汉光谷广场店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
珞雄路新尚都公寓1栋1615房,30.508517837484504,114.40071993802195,武汉美宿印象主题酒店(光谷步行街店华中科技大学店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
康桥小区4栋1单元1001室,30.50385196712475,114.39855900837014,武汉康桥青年公寓,洪山区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
鲁磨路紫松教师小区,30.51298919404204,114.39531463815457,书云居(光谷联峰时代店)公寓(鲁磨路分店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路华中科技大学康园教师住宅小区1栋1单元4楼,30.514164860948217,114.39494138774624,锦枫精品酒店(武汉华中科技大学店),洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路118号国光大厦B座11楼,30.514288906762648,114.39410707125633,武汉创富假日宾馆(光谷广场店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
珞喻路630号华乐商务中心4楼,30.512019536979533,114.38697402180462,优程半岛旅馆(光谷广场店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
光谷步行街康桥小区2栋1单元23楼2301室,30.504554909308936,114.39996879274452,武汉一只懒猫的民宿,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路华科大康园教师住宅小区B区2栋1单元7楼,30.51408588823067,114.39490538075009,武汉源丰铭公寓,洪山区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
鲁磨路华科大康园教师小区4栋1单元,30.514112889178527,114.3947983374655,宜乐居公寓(武汉光谷步行街店),洪山区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
康园教师住宅小区2栋1单元5楼,30.51410289136694,114.39480834214005,精品空间影院式公寓(华科店),洪山区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
资本大厦4层,30.50689415241795,114.3941247230836,武汉楚云集科技有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
光谷国际广场A座1203室,30.50890262610151,114.39352334792369,武汉宜融普惠信息咨询有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
东湖新技术开发区民族大道一号光谷资本大厦4层410-3室,30.506507222573777,114.39454690763333,武汉子序科技股份有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
民院路1号光谷资本大厦(珞雄路地铁站A口步行420米),30.506507222573777,114.39454690763333,微加创业空间,洪山区,武汉市,湖北省,公司企业;公司;公司
民族大道尖东智能花园3栋102室,30.506404506088188,114.39272932911351,武汉品途服饰有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
民族大道光谷创业咖啡203室,30.5065981713686,114.39480099461997,武汉酷比克科技有限公司,洪山区,武汉市,湖北省,公司企业;工厂;工厂
民院路1号光谷资本大厦F2层,30.506511195953657,114.39481800868202,万间科技武汉公司,洪山区,武汉市,湖北省,公司企业;公司;公司
光谷资本大厦四楼V08号光谷创业咖啡楼上,30.506235310651572,114.39448190759393,创驿站(武汉)科技有限公司,洪山区,武汉市,湖北省,公司企业;公司企业;公司企业
珞喻路889号光谷国际广场写字楼B1层,30.509290597384606,114.39295614167342,枫叶科技有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路与光谷环岛交叉口西100米,30.508567064148618,114.39168887586128,堰十通装饰工程有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号光谷国际广场A座F15层,30.50940163129851,114.39257402462479,武汉岩谷商贸有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号光谷国际广场A座25F层,30.509480604615028,114.3925890218088,北京信路威华中区办事处,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号光谷国际广场A座F16层,30.509475610563992,114.39256501571855,武汉新环境房地产经纪有限公司商业地产部,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号光谷国际广场A座F13层,30.509475610563992,114.39256501571855,武汉品诺科技有限公司(点点客武汉营销中心),洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号光谷国际广场A座F21层,30.50952960578636,114.39250299427066,武汉合源大象网络有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
关东街道东湖开发区珞瑜路456号光谷国际a座,30.50967650052904,114.39283907433617,立信大华工程咨询有限责任公司,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路与光谷环岛交叉口北80米,30.50968449966894,114.39283007107801,旭佳网络公司,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号武汉光谷中心花园A座11层1115室,30.50957559543581,114.39248398516322,盛海(湖北)企业服务有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
武汉光谷国际广场A座2505(光谷广场地铁站R口旁),30.509626555625594,114.39261501616173,武汉速云软件科技有限公司,洪山区,武汉市,湖北省,公司企业;公司;网络科技
民族大道与光谷环岛交叉口南240米,30.505490600658025,114.39389876849408,光谷广厂,洪山区,武汉市,湖北省,公司企业;工厂;工厂
珞瑜路光谷国际广场a座(光谷广场地铁站R口旁),30.509698491784665,114.39285107583387,武汉鼎晟汇金服商务信息咨询有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
珞喻路889号光谷国际广场A座F9层,30.509609577433853,114.39252499320082,湖北付呗总部,洪山区,武汉市,湖北省,公司企业;公司;公司
东湖新技术开发区珞喻路889号武汉光谷国际广场A栋25层14室,30.509715487153255,114.392848073494,深圳市讯极网络技术有限公司(武汉分公司),洪山区,武汉市,湖北省,公司企业;公司;公司
东湖新技术开发区珞瑜路889号光谷国际广场A座1405室,30.509702503141355,114.39277905507602,武汉随锐亿山科技有限公司,洪山区,武汉市,湖北省,公司企业;公司企业;公司企业
武汉东湖新技术开发区珞喻路武汉光谷中心花园B栋办公楼单元23层02室-1,30.509785410673434,114.3931811649851,湖北鼎汇达商务咨询有限公司,洪山区,武汉市,湖北省,公司企业;公司;公司
